63400907
67608917
67112582
44487647
66454034
83177669
64893111
55343104
66002696
58186343
49255989
66863971
68968006
64730701
65573377
44857518
67714137
70722585
67511347
67919396
63895363
63799662
48962770
56094182
66809008
76982045
71314240
78730760
68038612
39245755
57797424
49417846
70795401
64546959
55259688
39352160
40063118
53036913
67896362
58831928
46183701
55608159
54475714
57792697
47675312
52266763
45592528
49211152
90503264
52539679
64028605
37161494
58968348
65599484
75927782
53342179
57730163
58174083
40351926
62819103
60899052
